id,code,name,includes_iva,includes_ieps,border_incentive,alternative_names
c_clave_prod_serv_50326101,50326101,Membrillo campeón seco,Opcional,Opcional,1,
c_clave_prod_serv_50326102,50326102,Membrillo piña seco,Opcional,Opcional,1,
c_clave_prod_serv_50326103,50326103,Membrillo smyma seco,Opcional,Opcional,1,
c_clave_prod_serv_50326200,50326200,Frambuesas secas,Opcional,Opcional,1,
c_clave_prod_serv_50326201,50326201,Frambuesa americana roja seca,Opcional,Opcional,1,
c_clave_prod_serv_50326202,50326202,Frambuesa bailey reinasland seca,Opcional,Opcional,1,
c_clave_prod_serv_50326203,50326203,Frambuesa negra seca,Opcional,Opcional,1,
c_clave_prod_serv_50326204,50326204,Frambuesa oscura seca,Opcional,Opcional,1,
c_clave_prod_serv_50326205,50326205,Frambuesa deliciosa seca,Opcional,Opcional,1,
c_clave_prod_serv_50326206,50326206,Frambuesa enano focke seca,Opcional,Opcional,1,
c_clave_prod_serv_50326207,50326207,Frambuesa focke hojagris seca,Opcional,Opcional,1,
c_clave_prod_serv_50326208,50326208,Frambuesa focke fresa seca,Opcional,Opcional,1,
c_clave_prod_serv_50326209,50326209,Frambuesa  focke amarillo himalaya seca,Opcional,Opcional,1,
c_clave_prod_serv_50326210,50326210,Frambuesa dorado sec,Opcional,Opcional,1,
c_clave_prod_serv_50326211,50326211,Frambuesa gris nuevo mexico seca,Opcional,Opcional,1,
c_clave_prod_serv_50326212,50326212,Frambuesa jepson blancobark seca,Opcional,Opcional,1,
c_clave_prod_serv_50326213,50326213,Frambuesa kellogs san diego seca,Opcional,Opcional,1,
c_clave_prod_serv_50326214,50326214,Frambuesa leucodemis blancobark seca,Opcional,Opcional,1,
c_clave_prod_serv_50326215,50326215,Frambuesa munz cuyamaca seca,Opcional,Opcional,1,
c_clave_prod_serv_50326216,50326216,Frambuesa peck bartons seca,Opcional,Opcional,1,
c_clave_prod_serv_50326217,50326217,Frambuesa flor morada seca,Opcional,Opcional,1,
c_clave_prod_serv_50326218,50326218,Frambuesa roadside seca,Opcional,Opcional,1,
c_clave_prod_serv_50326219,50326219,Frambuesa san diego seca,Opcional,Opcional,1,
c_clave_prod_serv_50326220,50326220,Frambuesa nieve seca,Opcional,Opcional,1,
c_clave_prod_serv_50326221,50326221,Frambuesa pico de nieve seca,Opcional,Opcional,1,
c_clave_prod_serv_50326222,50326222,Frambuesa hoja de fresa seca,Opcional,Opcional,1,
c_clave_prod_serv_50326223,50326223,Frambuesa cultivo dulce seca,Opcional,Opcional,1,
c_clave_prod_serv_50326224,50326224,Frambuesa tor y gris blancobark seca,Opcional,Opcional,1,
c_clave_prod_serv_50326225,50326225,Frambuesa caribe seca,Opcional,Opcional,1,
c_clave_prod_serv_50326226,50326226,Frambuesa blancobark seca,Opcional,Opcional,1,
c_clave_prod_serv_50326227,50326227,Frambuesa vino seca,Opcional,Opcional,1,
c_clave_prod_serv_50326228,50326228,Frambuesa himalaya amarillo seca,Opcional,Opcional,1,
c_clave_prod_serv_50326229,50326229,Frambuesa yu-shan seca,Opcional,Opcional,1,
c_clave_prod_serv_50326300,50326300,Ruibarbos secos,Opcional,Opcional,1,Acelgas rojas secas
c_clave_prod_serv_50326301,50326301,Ruibarbo crimson rojo seco,Opcional,Opcional,1,Acelga roja crimson seca
c_clave_prod_serv_50326302,50326302,Ruibarbo champagne temprana seco,Opcional,Opcional,1,Acelga roja champagne temprana seca
c_clave_prod_serv_50326303,50326303,Ruibarbo glasrey perpetual  seco,Opcional,Opcional,1,Acelga roja glasrey perpetual seca
c_clave_prod_serv_50326304,50326304,Ruibarbo sutton seco,Opcional,Opcional,1,Acelga roja sutton seca
c_clave_prod_serv_50326305,50326305,Ruibarbo timperley temprano seco,Opcional,Opcional,1,Acelga roja temprana de Timperley seca
c_clave_prod_serv_50326306,50326306,Ruibarbo valentina seco,Opcional,Opcional,1,Acelga roja valentina seca
c_clave_prod_serv_50326307,50326307,Ruibarbo victoria seco,Opcional,Opcional,1,Acelga roja victoria seca
c_clave_prod_serv_50326308,50326308,Ruibarbo zwolle de cemilla seco,Opcional,Opcional,1,Acelga roja zwolle de semilla seca
c_clave_prod_serv_50326309,50326309,Ruibarbo macdonald seco,Opcional,Opcional,1,Acelga roja macdonald seca
c_clave_prod_serv_50326310,50326310,Ruibarbo tilden seco,Opcional,Opcional,1,Acelga roja tilden seca
c_clave_prod_serv_50326400,50326400,Escaramujos secos,Opcional,Opcional,1,Rosa mosqueta secas
c_clave_prod_serv_50326401,50326401,Escaramujo rosa brier seco,Opcional,Opcional,1,Rosa mosqueta brier seca
c_clave_prod_serv_50326402,50326402,Escaramujo rosa elegante seco,Opcional,Opcional,1,Rosa mosqueta elegante seca
c_clave_prod_serv_50326403,50326403,Escaramujo rosa rugosa seco,Opcional,Opcional,1,Rosa mosqueta rugosa seca
c_clave_prod_serv_50326404,50326404,Escaramujo rosa burnet o scotch seco,Opcional,Opcional,1,Rosa mosqueta burnet o scotch seca
c_clave_prod_serv_50326500,50326500,Sapotes secos,Opcional,Opcional,1,Zapotes secos
c_clave_prod_serv_50326501,50326501,Sapote blanco seco,Opcional,Opcional,1,Zapote blanco seco
c_clave_prod_serv_50326502,50326502,Sapote negro seco,Opcional,Opcional,1,Zapote negro seco
c_clave_prod_serv_50326600,50326600,Bayas saskatoon secas,Opcional,Opcional,1,Fresas de junio secas
c_clave_prod_serv_50326601,50326601,Baya mielmadera saskatoon seca,Opcional,Opcional,1,Fresa de junio mielmadera seca
c_clave_prod_serv_50326602,50326602,Baya northline saskatoon seca,Opcional,Opcional,1,Fresa de junio northline seca
c_clave_prod_serv_50326603,50326603,Baya saskatoon ahumado seca,Opcional,Opcional,1,Fresa de junio smoky seca
c_clave_prod_serv_50326604,50326604,Baya saskatoon thiessen seca,Opcional,Opcional,1,Fresa de junio thiessen seca
c_clave_prod_serv_50326700,50326700,Fresas secas,Opcional,Opcional,1,
c_clave_prod_serv_50326701,50326701,Fresa chandler seca,Opcional,Opcional,1,
c_clave_prod_serv_50326702,50326702,Fresa rumbo junio seca,Opcional,Opcional,1,Fresa temporada de junio seca
c_clave_prod_serv_50326703,50326703,Fresa rumbo siempre seca,Opcional,Opcional,1,Fresa de todo el año seca
c_clave_prod_serv_50326800,50326800,Manzanas dulces secas,Opcional,Opcional,1,Saramuyos secos
c_clave_prod_serv_50326801,50326801,Manzana kampong malve dulce seca,Opcional,Opcional,1,Saramuyo kampong mauve seco
c_clave_prod_serv_50326802,50326802,Manzana dulce sin pepa seca,Opcional,Opcional,1,Saramuyo sin semilla seco
c_clave_prod_serv_50326803,50326803,Manzana dulce thai lessand seca,Opcional,Opcional,1,Saramuyo thai lessand seco
c_clave_prod_serv_50326900,50326900,Tamarillos secos,Opcional,Opcional,1,Tomates de árbol secos
c_clave_prod_serv_50326901,50326901,Tamarindo amberlea dorado seco,Opcional,Opcional,1,Tomate de árbol amberlea dorado seco
c_clave_prod_serv_50326902,50326902,Tamarindo calvo dorado seco,Opcional,Opcional,1,Tomate de árbol calvo dorado seco
c_clave_prod_serv_50326903,50326903,Tamarindo mina de oro seco,Opcional,Opcional,1,Tomate de árbol mina de oro seco
c_clave_prod_serv_50326904,50326904,Tamarindo oratia rojo seco,Opcional,Opcional,1,Tomate de árbol oratia rojo seco
c_clave_prod_serv_50326905,50326905,Tamarindo beau rojo seco,Opcional,Opcional,1,Tomate de árbol beau rojo seco
c_clave_prod_serv_50326906,50326906,Tamarindo delicia roja seco,Opcional,Opcional,1,Tomate de árbol delicia roja seco
c_clave_prod_serv_50327000,50327000,Frutas Nominant secas,Opcional,Opcional,1,Frutas predominantes secas
c_clave_prod_serv_50327001,50327001,Cupania seca,Opcional,Opcional,1,Ackee seca
c_clave_prod_serv_50327002,50327002,Babaco seco,Opcional,Opcional,1,Carica pentágona seca
c_clave_prod_serv_50327003,50327003,Banana flor seca,Opcional,Opcional,1,Flor de plátano seca
c_clave_prod_serv_50327004,50327004,Baobab seca,Opcional,Opcional,1,
c_clave_prod_serv_50327005,50327005,Naranja agria seca,Opcional,Opcional,1,
c_clave_prod_serv_50327006,50327006,Canistel seca,Opcional,Opcional,1,Zapote amarillo seco
c_clave_prod_serv_50327007,50327007,Baya nublosa seca,Opcional,Opcional,1,Mora de los pantanos seca
c_clave_prod_serv_50327008,50327008,Coco seco,Opcional,Opcional,1,
c_clave_prod_serv_50327009,50327009,Baya drew seca,Opcional,Opcional,1,Baya de gota seca
c_clave_prod_serv_50327010,50327010,Durian seca,Opcional,Opcional,1,Durio seco
c_clave_prod_serv_50327011,50327011,Baya elder seca,Opcional,Opcional,1,Baya de sauco seca
c_clave_prod_serv_50327012,50327012,Feijoa seca,Opcional,Opcional,1,Guayabo del Brasil seco
c_clave_prod_serv_50327013,50327013,Mora seca,Opcional,Opcional,1,
c_clave_prod_serv_50327014,50327014,Cretaegus seca,Opcional,Opcional,1,Majuelo seco
c_clave_prod_serv_50327015,50327015,Baya miel seca,Opcional,Opcional,1,Madreselva azul seca
c_clave_prod_serv_50327016,50327016,Jaca seca,Opcional,Opcional,1,Yaca seca
c_clave_prod_serv_50327017,50327017,Jambolan seca,Opcional,Opcional,1,
c_clave_prod_serv_50327018,50327018,Jujube seca,Opcional,Opcional,1,Azufaifa seca
c_clave_prod_serv_50327019,50327019,Liches secos,Opcional,Opcional,1,Lichi seco
c_clave_prod_serv_50327020,50327020,Mangostinos secos,Opcional,Opcional,1,Mangostán seco
c_clave_prod_serv_50327021,50327021,Medlar seca,Opcional,Opcional,1,
c_clave_prod_serv_50327022,50327022,Mombines seca,Opcional,Opcional,1,Hobo seco
c_clave_prod_serv_50327023,50327023,Monstera seca,Opcional,Opcional,1,Cerimán seco
c_clave_prod_serv_50327024,50327024,Pepinos seco,Opcional,Opcional,1,Pepino dulce seco
c_clave_prod_serv_50327025,50327025,Platono seco,Opcional,Opcional,1,Plátano macho seco
c_clave_prod_serv_50327026,50327026,Peras en escabeche seca,Opcional,Opcional,1,Tuna seca
c_clave_prod_serv_50327027,50327027,Mamonsillo seco,Opcional,Opcional,1,Guaya seca
c_clave_prod_serv_50327028,50327028,Rambután seco,Opcional,Opcional,1,Achotillo seco
c_clave_prod_serv_50327029,50327029,Manzana rosa seca,Opcional,Opcional,1,Pero de agua seco
c_clave_prod_serv_50327030,50327030,Rosele seca,Opcional,Opcional,1,Flor de jamaica seca
c_clave_prod_serv_50327031,50327031,Baya rowan seca,Opcional,Opcional,1,Serba seca
c_clave_prod_serv_50327032,50327032,Baya buckhom de mar seca,Opcional,Opcional,1,Espino amarillo seco
c_clave_prod_serv_50327033,50327033,Baya plata seca,Opcional,Opcional,1,Olivo de otoño seco
c_clave_prod_serv_50327034,50327034,Baya sorbete seco,Opcional,Opcional,1,Serba seca
c_clave_prod_serv_50327035,50327035,Guanabana seca,Opcional,Opcional,1,
c_clave_prod_serv_50327036,50327036,Manzana estrella seca,Opcional,Opcional,1,Cainito seco
c_clave_prod_serv_50327037,50327037,Tamarindo seco,Opcional,Opcional,1,
c_clave_prod_serv_50327100,50327100,Aronias secas,Opcional,Opcional,1,
c_clave_prod_serv_50327101,50327101,Aronia magia de otoño seca,Opcional,Opcional,1,
c_clave_prod_serv_50327102,50327102,Aronia brillantísima seca,Opcional,Opcional,1,
c_clave_prod_serv_50327103,50327103,Aronia nero seca,Opcional,Opcional,1,
c_clave_prod_serv_50327104,50327104,Aronia viquingo seca,Opcional,Opcional,1,
c_clave_prod_serv_50327200,50327200,Aceitunas secas,Opcional,Opcional,1,
c_clave_prod_serv_50327201,50327201,Aceitunas agrinion seca,Opcional,Opcional,1,Aceituna agrinion seca
c_clave_prod_serv_50327202,50327202,Aceitunas aleppo seca,Opcional,Opcional,1,Aceituna aleppo seca
c_clave_prod_serv_50327203,50327203,Aceitunas  alfonso seca,Opcional,Opcional,1,Aceituna alfonso seca
c_clave_prod_serv_50327204,50327204,Aceitunas  amfisa seca,Opcional,Opcional,1,Aceituna amfisa seca
c_clave_prod_serv_50327205,50327205,Aceitunas  arauco seca,Opcional,Opcional,1,Aceituna arauco seca
c_clave_prod_serv_50327206,50327206,Aceitunas  arbequina seca,Opcional,Opcional,1,Aceituna arbequina seca
c_clave_prod_serv_50327207,50327207,Aceitunas  atlanta seca,Opcional,Opcional,1,Aceituna atlanta seca
c_clave_prod_serv_50327208,50327208,Aceitunas  cerignola seca,Opcional,Opcional,1,Aceituna cerignola seca
c_clave_prod_serv_50327209,50327209,Aceitunas  cracked provencal seca,Opcional,Opcional,1,Aceituna cracked provencal seca
c_clave_prod_serv_50327210,50327210,Aceitunas  empeltre seca,Opcional,Opcional,1,Aceituna empeltre seca
c_clave_prod_serv_50327211,50327211,Aceitunas gaeta  seca,Opcional,Opcional,1,Aceituna gaeta seca
c_clave_prod_serv_50327212,50327212,Aceitunas hondoelia seca,Opcional,Opcional,1,Aceituna hondoelia seca
c_clave_prod_serv_50327213,50327213,Aceitunas kalamata seca,Opcional,Opcional,1,Aceituna kalamata seca
c_clave_prod_serv_50327214,50327214,Aceitunas kura seca,Opcional,Opcional,1,Aceituna kura seca
c_clave_prod_serv_50327215,50327215,Aceitunas ligurian seca,Opcional,Opcional,1,Aceituna ligurian seca
c_clave_prod_serv_50327216,50327216,Aceitunas lucque seca,Opcional,Opcional,1,Aceituna lucque seca
c_clave_prod_serv_50327217,50327217,Aceitunas lugano seca,Opcional,Opcional,1,Aceituna lugano seca
c_clave_prod_serv_50327218,50327218,Aceitunas manzanilla seca,Opcional,Opcional,1,Aceituna manzanilla seca
c_clave_prod_serv_50327219,50327219,Aceitunas marche seca,Opcional,Opcional,1,Aceituna marche seca
c_clave_prod_serv_50327220,50327220,Aceitunas misión seca,Opcional,Opcional,1,Aceituna misión seca
c_clave_prod_serv_50327221,50327221,Aceitunas nafplion verde seca,Opcional,Opcional,1,Aceituna nafplion verde seca
c_clave_prod_serv_50327222,50327222,Aceitunas nicoise seca,Opcional,Opcional,1,Aceituna nicoise seca
c_clave_prod_serv_50327223,50327223,Aceitunas nyons seca,Opcional,Opcional,1,Aceituna nyons seca
c_clave_prod_serv_50327224,50327224,Aceitunas picholine seca,Opcional,Opcional,1,Aceituna picholine seca
c_clave_prod_serv_50327225,50327225,Aceitunas ponentine seca,Opcional,Opcional,1,Aceituna ponentine seca
c_clave_prod_serv_50327226,50327226,Aceitunas royal seca,Opcional,Opcional,1,Aceituna royal seca
c_clave_prod_serv_50327227,50327227,Aceitunas seracena seca,Opcional,Opcional,1,Aceituna seracena seca
c_clave_prod_serv_50327228,50327228,Aceitunas sevillano seca,Opcional,Opcional,1,Aceituna sevillano seca
c_clave_prod_serv_50327229,50327229,Aceitunas sicilian seca,Opcional,Opcional,1,Aceituna sicilian seca
c_clave_prod_serv_50327230,50327230,Aceitunas toscanella seca,Opcional,Opcional,1,Aceituna toscanella seca
c_clave_prod_serv_50331500,50331500,Manzanas orgánicas secas,Opcional,Opcional,1,
c_clave_prod_serv_50331501,50331501,Manzanas akane orgánicas secas,Opcional,Opcional,1,Manzana akane orgánicas secas
c_clave_prod_serv_50331502,50331502,Manzana ambrosia orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331503,50331503,Manzanas api orgánicas secas,Opcional,Opcional,1,Manzana api orgánicas secas
c_clave_prod_serv_50331504,50331504,Manzanas baldwin orgánicas secas,Opcional,Opcional,1,Manzana baldwin orgánicas secas
c_clave_prod_serv_50331505,50331505,Manzanas brabum orgánicas secas,Opcional,Opcional,1,Manzana brabum orgánicas secas
c_clave_prod_serv_50331506,50331506,Manzanas bramley orgánicas secas,Opcional,Opcional,1,Manzana bramley orgánicas secas
c_clave_prod_serv_50331507,50331507,Manzana joven bramley orgánic,Opcional,Opcional,1,
c_clave_prod_serv_50331508,50331508,Manzana calville blanche d’hiver orgánic,Opcional,Opcional,1,
c_clave_prod_serv_50331509,50331509,Manzana cameo orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331510,50331510,Manzana charles ross orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331511,50331511,Manzana codlin orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331512,50331512,Manzana cortland orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331513,50331513,Manzana costard orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331514,50331514,Manzana court pendu plat orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331515,50331515,Manzana  cox´s orange pippin orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331516,50331516,Manzana crab orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331517,50331517,Manzana crispin orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331518,50331518,Manzana delicious orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331519,50331519,Manzana duchess orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331520,50331520,Manzana earligold orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331521,50331521,Manzana early mcintosh orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331522,50331522,Manzana elstar orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331523,50331523,Manzana empire orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331524,50331524,Manzana flower of kent orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331525,50331525,Manzana fiji orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331526,50331526,Manzana gala orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331527,50331527,Manzana gascoyne´s scarlet orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331528,50331528,Manzana gillyflower orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331529,50331529,Manzana ginger gold orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331530,50331530,Manzana gladstone orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331531,50331531,Manzana gloster orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331532,50331532,Manzana gold supreme orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331533,50331533,Manzana dorado delicious orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331534,50331534,Manzana dorado nobel orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331535,50331535,Manzana granny smith orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331536,50331536,Manzana gravenstain orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331537,50331537,Manzana greening orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331538,50331538,Manzana greensleeves orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331539,50331539,Manzana honeycrisp orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331540,50331540,Manzana howgate wonder orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331541,50331541,Manzana roja ida orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331542,50331542,Manzana james grives orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331543,50331543,Manzana jersey mac orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331544,50331544,Manzana jaster orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331545,50331545,Manzana jonagold orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331546,50331546,Manzana jonamac orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331547,50331547,Manzana  jonathan  orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331548,50331548,Manzana katy orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331549,50331549,Manzana kidd´s orange roja orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331550,50331550,Manzana lady orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331551,50331551,Manzana law roma orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331552,50331552,Manzana laxton orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331553,50331553,Manzana lord derby orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331554,50331554,Manzana macoun  orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331555,50331555,Manzana mcintosh orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331556,50331556,Manzana mutsu orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331557,50331557,Manzana newtown pippin orgánicas seca,Opcional,Opcional,1,
c_clave_prod_serv_50331558,50331558,Manzana northen spy orgánicas seca orgánicas seca,Opcional,Opcional,1,
